AXGOX,PRUDENTIAL JENNIS,NasdaqSC,
AXIBX,COLUMBIA MULTI-AD,NasdaqSC,
AXMAX,COLUMBIA PORTFOLI,NasdaqSC,
AXPBX,COLUMBIA PORTFOLI,NasdaqSC,
AYBAX,ALLIANZ AGIC HIGH,NasdaqSC,
AYBCX,ALLIANZ AGIC HIGH,NasdaqSC,
AYBDX,ALLIANZ AGIC HIGH,NasdaqSC,
AYBFX,AMERICAN BEACON H,NasdaqSC,
AYBIX,ALLIANZ AGIC HIGH,NasdaqSC,
AYBLX,PIONEER CLASSIC B,NasdaqSC,
AYBPX,ALLIANZ AGIC HIGH,NasdaqSC,
AYBRX,ALLIANZ AGIC HIGH,NasdaqSC,
AYBVX,ALLIANZ AGIC HIGH,NasdaqSC,
AYMAX,AMERICAN CENTURY ,NasdaqSC,
AYMCX,AMERICAN CENTURY ,NasdaqSC,
AYMIX,AMERICAN  CENTURY,NasdaqSC,
AZAMX,ALLIANZ GLOBAL IN,NasdaqSC,
AZFAX,ALLIANZ F&T BEHAV,NasdaqSC,
AZFCX,ALLIANZ F&T BEHAV,NasdaqSC,
AZFDX,ALLIANZ F&T BEHAV,NasdaqSC,
AZFIX,ALLIANZ F&T BEHAV,NasdaqSC,
AZFPX,ALLIANZ F&T BEHAV,NasdaqSC,
AZGAX,ALLIANZ GLOBAL IN,NasdaqSC,
AZGCX,ALLIANZ GLOBAL IN,NasdaqSC,
AZGDX,ALLIANZ GLOBAL IN,NasdaqSC,
AZGIX,ALLIANZ GLOBAL IN,NasdaqSC,
AZGPX,ALLIANZ GLOBAL IN,NasdaqSC,
AZGRX,ALLIANZ GLOBAL IN,NasdaqSC,
AZLAX,AMERICAN BEACON Z,NasdaqSC,
AZLCX,AMERICAN BEACON Z,NasdaqSC,
AZLIX,AMERICAN BEACON Z,NasdaqSC,
AZLPX,AMERICAN BEACON Z,NasdaqSC,
AZLRX,AMERICAN BEACON Z,NasdaqSC,
AZLYX,AMERICAN BEACON Z,NasdaqSC,
AZMXX,FEDERATED AZ MUNI,NasdaqSC,
AZNAX,ALLIANZ AGIC INCO,NasdaqSC,
AZNCX,ALLIANZ AGIC INCO,NasdaqSC,
AZNDX,ALLIANZ AGIC INCO,NasdaqSC,
AZNIX,ALLIANZ AGIC INCO,NasdaqSC,
AZPAX,ALLIANZ RCM ALL A,NasdaqSC,
AZPCX,ALLIANZ RCM ALL A,NasdaqSC,
AZPDX,ALLIANZ RCM ALL A,NasdaqSC,
AZPIX,ALLIANZ RCM ALL A,NasdaqSC,
AZPPX,ALLIANZ RCM ALL A,NasdaqSC,
AZSAX,AMERICAN BEACON Z,NasdaqSC,
AZSCX,AMERICAN BEACON Z,NasdaqSC,
AZSIX,AMERICAN BEACON Z,NasdaqSC,
AZSPX,AMERICAN BEACON Z,NasdaqSC,
AZSRX,AMERICAN BEACON Z,NasdaqSC,
AZSYX,AMERICAN BEACON Z,NasdaqSC,
AZTCX,TAX FREE TRUST OF,NasdaqSC,
AZTFX,TAX FREE TRUST OF,NasdaqSC,
AZTIX,TAX-FREE TRUST OF,NasdaqSC,
AZTYX,TAX FREE TRUST OF,NasdaqSC,
BAAPX,BLACKROCK AGGRESS,NasdaqSC,
BABAX,BOSTON ADVISORS B,NasdaqSC,
BABDX,BLACKROCK GLOBAL ,NasdaqSC,
BABFX,BREAD & BUTTER FU,NasdaqSC,
BABIX,BOSTON ADVISORS B,NasdaqSC,
BACAX,BLACKROCK FDS,NasdaqSC,
BACBX,BLACKLROCK FDS,NasdaqSC,
BACCX,BLACKROCK FDS,NasdaqSC,
BACHX,BLACKROCK FDS,NasdaqSC,
BACIX,BLACKROCK FDS,NasdaqSC,
BACPX,BLACKROCK CONSERV,NasdaqSC,
BACSX,BLACKROCK FDS,NasdaqSC,
BAEDX,BLACKROCK EMERGIN,NasdaqSC,
BAEIX,STERLING CAPITAL ,NasdaqSC,
BAEQX,STERLING CAPITAL ,NasdaqSC,
BAERX,STERLING CAPITAL ,NasdaqSC,
BAFAX,FEDERATED BALANCE,NasdaqSC,
BAFBX,FEDERATED BALANCE,NasdaqSC,
BAFCX,FEDERATED BALANCE,NasdaqSC,
BAFVX,BROWN ADVISORY FL,NasdaqSC,
BAFXX,AMERICAN FUNDS MO,NasdaqSC,
BAGAX,BROWN ADVISORY GR,NasdaqSC,
BAGIX,BAIRD AGGREGATE B,NasdaqSC,
BAGPX,BLACKROCK GROWTH ,NasdaqSC,
BAGSX,BAIRD AGGREGATE B,NasdaqSC,
BAICX,BLACKROCK INCOME ,NasdaqSC,
BAINX,BLACKROCK INDIA F,NasdaqSC,
BALBX,AMERICAN BALANCED,NasdaqSC,
BALCX,AMERICAN BALANCED,NasdaqSC,
BALFX,AMERICAN FUNDS AM,NasdaqSC,
BALPX,BLACKROCK LARGE C,NasdaqSC,
BAMGX,STERLING CAPITAL ,NasdaqSC,
BAMPX,BLACKROCK MODERAT,NasdaqSC,
BANAX,BANDON ISOLATED A,NasdaqSC,
BANCX,DIAMOND HILL FINA,NasdaqSC,
BANFP,BancFirst Corpora,NasdaqNM,
BANIX,BANDON ISOLATED A,NasdaqSC,
BANRX,BANDON ISOLATED A,NasdaqSC,
BAPBX,BLACKROCK LIFECYC,NasdaqSC,
BAPCX,BLACKROCK LIFECYC,NasdaqSC,
BAPDX,BLACKROCK LIFECYC,NasdaqSC,
BAPEX,BLACKROCK LIFECYC,NasdaqSC,
BAPGX,BLACKROCK LIFECYC,NasdaqSC,
BAPHX,BLACKROCK LIFECYC,NasdaqSC,
BAPJX,BLACKROCK LIFECYC,NasdaqSC,
BAPKX,BLACKROCK LIFECYC,NasdaqSC,
BARAX,BARON ASSET FUND,NasdaqSC,
BARIX,BARON ASSET FUND ,NasdaqSC,
BASAX,BROWN ADVISORY SM,NasdaqSC,
BASCX,STERLING CAPITAL ,NasdaqSC,
BASIX,BLACKROCK FUNDS I,NasdaqSC,
BASSX,BOSTON ADVISORS U,NasdaqSC,
BASVX,BROWN ADVISORY SM,NasdaqSC,
BATBX,BROWN ADVISORY TA,NasdaqSC,
BAUAX,BROWN ADVISORY SM,NasdaqSC,
BAVAX,BROWN ADVISORY VA,NasdaqSC,
BBALX,NORTHERN GLOBAL T,NasdaqSC,
BBAXX,STERLING CAPITAL ,NasdaqSC,
BBBGX,TEST,NasdaqSC,
BBBHX,TEST FUND,NasdaqSC,
BBBIX,BBH BROAD MARKET ,NasdaqSC,
BBBMX,BBH  BROAD MARKET,NasdaqSC,
BBBNX,TEST FUND,NasdaqSC,
BBCXX,STERLING CAPITAL ,NasdaqSC,
BBEQX,STERLING CAPITAL ,NasdaqSC,
BBFIX,WMBLAIR BOND FUND,NasdaqSC,
BBGPX,BLACKROCK GNMA PO,NasdaqSC,
BBGVX,STERLING CAPITAL ,NasdaqSC,
BBHEX,BBH INTERNATIONAL,NasdaqSC,
BBHHX,TEST FUND,NasdaqSC,
BBHLX,BBH INTERNATIONAL,NasdaqSC,
BBISX,STERLING CAPITAL ,NasdaqSC,
BBMGX,STERLING CAPITAL ,NasdaqSC,
BBMXX,BBH MONEY MARKET ,NasdaqSC,
BBNTX,STERLING CAPITAL ,NasdaqSC,
BBPAX,NORTHERN INSTITUT,NasdaqSC,
BBPCX,BENCHMARK BOND PO,NasdaqSC,
BBPDX,NORTHERN INSTI FD,NasdaqSC,
BBPXX,STERLING CAPITAL ,NasdaqSC,
BBSGX,STERLING CAPITAL ,NasdaqSC,
BBSXX,BBH MONEY MARKET ,NasdaqSC,
BBTEX,BBH CORE SELECT F,NasdaqSC,
BBTGX,STERLING CAPITAL ,NasdaqSC,
BBTIX,STERLING CAPITAL ,NasdaqSC,
BBTRX,BBH CORE SELECT R,NasdaqSC,
BBUXX,STERLING CAPITAL ,NasdaqSC,
BCAAX,STERLING CAPITAL ,NasdaqSC,
BCABX,STERLING CAPITAL ,NasdaqSC,
BCACX,STERLING CAPITAL ,NasdaqSC,
BCAIX,BOSTON COMMON INT,NasdaqSC,
BCAPX,BLACKROCK AGGRESS,NasdaqSC,
BCATX,STERLING CAPITAL ,NasdaqSC,
BCAXX,BLACKROCK LIQUIDI,NasdaqSC,
BCBAX,BLACKROCK CORE BO,NasdaqSC,
BCBCX,BLACKROCK CORE BO,NasdaqSC,
BCBDX,BLACKROCK GLOBAL ,NasdaqSC,
BCBRX,BLACKROCK CORE BO,NasdaqSC,
BCBXX,BLACKROCK LIQUIDI,NasdaqSC,
BCCCX,STERLING CAPITAL ,NasdaqSC,
BCCHX,BLACKROCK FDS,NasdaqSC,
BCCPX,BLACKROCK CONSERV,NasdaqSC,
BCCXX,BLACKROCK LIQUIDI,NasdaqSC,
BCEDX,BLACKROCK EMERGIN,NasdaqSC,
BCEGX,STERLING CAPITAL ,NasdaqSC,
BCEQX,STERLING CAPITAL ,NasdaqSC,
BCFXX,BLACKROCK LIQUIDI,NasdaqSC,
BCGAX,STERLING CAPITAL ,NasdaqSC,
BCGBX,STERLING CAPITAL ,NasdaqSC,
BCGCX,STERLING CAPITAL ,NasdaqSC,
BCGPX,BLACKROCK GROWTH ,NasdaqSC,
BCGTX,STERLING CAPITAL ,NasdaqSC,
BCGXX,BLACKROCK CASH FD,NasdaqSC,
BCHIX,AMERICAN CENTURY ,NasdaqSC,
BCHTX,INVESCO CHARTER F,NasdaqSC,
BCHXX,BLACKROCK LIQUIDI,NasdaqSC,
BCHYX,AMERICAN CENTURY ,NasdaqSC,
BCIAX,AMERICAN CENTURY ,NasdaqSC,
BCIBX,BLACKROCK CORE BO,NasdaqSC,
BCICX,BLACKROCK INCOME ,NasdaqSC,
BCIFX,BLUE CHIP INVESTO,NasdaqSC,
BCIIX,BROWN CAPITAL MGM,NasdaqSC,
BCINX,BLACKROCK INDIA F,NasdaqSC,
BCITX,AMERICAN CENTURY ,NasdaqSC,
BCIXX,BLACKROCK CASH FD,NasdaqSC,
BCIYX,AMERICAN CENTURY ,NasdaqSC,
BCLIX,AMERICAN CENTURY ,NasdaqSC,
BCLPX,BLACKROCK LARGE C,NasdaqSC,
BCLTX,AMERICAN CENTURY ,NasdaqSC,
BCMAX,STERLING CAPITAL ,NasdaqSC,
BCMBX,STERLING CAPITAL ,NasdaqSC,
BCMCX,STERLING CAPITAL ,NasdaqSC,
BCMPX,BLACKROCK MODERAT,NasdaqSC,
BCMSX,THE BROWN CAPITAL,NasdaqSC,
BCMTX,STERLING CAPITAL ,NasdaqSC,
BCMXX,BLACKROCK LIQUIDI,NasdaqSC,
BCOIX,BAIRD CORE PLUS B,NasdaqSC,
BCOSX,BAIRD CORE PLUS B,NasdaqSC,
BCPEX,BRANDES INST CORE,NasdaqSC,
BCPIX,BRANDES INSTITUTI,NasdaqSC,
BCPSX,BRANDES INST CORE,NasdaqSC,
BCPXX,BLACKROCK CASH FD,NasdaqSC,
BCRIX,BLACKROCK COREALP,NasdaqSC,
BCRXX,ING BROKERAGE CAS,NasdaqSC,
BCSAX,BLACKROCK COMMODI,NasdaqSC,
BCSCX,BLACKROCK COMMODI,NasdaqSC,
BCSIX,BROWN CAPITAL MAN,NasdaqSC,
BCTIX,AMERICAN CENTURY ,NasdaqSC,
BCTXX,AMERICAN CENTURY ,NasdaqSC,
BCVCX,STERLING CAPITAL ,NasdaqSC,
BCYXX,BLACKROCK CASH FD,NasdaqSC,
BDAXX,NORTHERN INSTI DI,NasdaqSC,
BDBKX,BLACKROCK SMALL C,NasdaqSC,
BDCXX,NORTHERN INSTI FD,NasdaqSC,
BDDXX,NORTHERN INSTI FD,NasdaqSC,
BDGDX,NORTHERN INSTI FD,NasdaqSC,
BDLAX,LORD ABBETT BOND ,NasdaqSC,
BDMXX,RBB FUND,NasdaqSC,
BDOAX,BLACKROCK FUNDS I,NasdaqSC,
BDOIX,BLACKROCK FDS III,NasdaqSC,
BDOKX,BLACKROCK FUNDS I,NasdaqSC,
BDVAX,NORTHERN INSTITUT,NasdaqSC,
BEAAX,UBS U.S. EQUITY A,NasdaqSC,
BEACX,UBS U.S. EQUITY A,NasdaqSC,
BEARX,FEDERATED PRUDENT,NasdaqSC,
BEAYX,UBS U.S. EQUITY A,NasdaqSC,
BEDCX,BLACKROCK EQUITY ,NasdaqSC,
BEDIX,BLACKROCK EMERGIN,NasdaqSC,
BEEHX,THE BEEHIVE FUND,NasdaqSC,
BEGBX,AMERICAN CENTURY ,NasdaqSC,
BEGIX,STERLING CAPITAL ,NasdaqSC,
BEGRX,MUTUAL BEACON FD ,NasdaqSC,
BEIAX,NORTHERN INSTI EQ,NasdaqSC,
BEIBX,STERLING CAPITAL ,NasdaqSC,
BEICX,NORTHERN INSTITUT,NasdaqSC,
BEIDX,NORTHERN INSTITUT,NasdaqSC,
BELFA,Bel Fuse Inc.,NasdaqNM,
BELFB,Bel Fuse Inc.,NasdaqNM,
BEMIX,BRANDES INSTITUTI,NasdaqSC,
BEMSX,BRANDES INSTITUTI,NasdaqSC,
BEMXX,BLACKROCK LIQUIDI,NasdaqSC,
BEQAX,AMERICAN CENTURY ,NasdaqSC,
BEQGX,AMERICAN CENTURY ,NasdaqSC,
BERCX,BERWYN CORNERSTON,NasdaqSC,
BERIX,BERWYN INCOME FUN,NasdaqSC,
BERWX,BERWYN FUND INC,NasdaqSC,
BESIX,WILLIAM BLAIR EME,NasdaqSC,
BETFX,IBBOTSON BALANCED,NasdaqSC,
BFABX,THE BOND FUND OF ,NasdaqSC,
BFACX,THE BOND FUND OF ,NasdaqSC,
BFAFX,THE BOND FUND OF ,NasdaqSC,
BFBXX,BLACKROCK LIQUIDI,NasdaqSC,
BFDXX,BLACKROCK LIQUIDT,NasdaqSC,
BFFXX,BLACKROCK LIQUIDI,NasdaqSC,
BFGAX,NORTHERN INSTITUT,NasdaqSC,
BFGBX,BLACKROCK CAPITAL,NasdaqSC,
BFGCX,NORTHERN INSTITUT,NasdaqSC,
BFGDX,NORTHERN INSTL FD,NasdaqSC,
BFGFX,BARON FOCUSED GRO,NasdaqSC,
BFGIX,BARON FOCUSED GRO,NasdaqSC,
BFLAX,LORD ABBETT INVES,NasdaqSC,
BFMCX,BLACKROCK CORE BO,NasdaqSC,
BFMSX,BLACKROCK FDS LOW,NasdaqSC,
BFMXX,BLACKROCK LIQUIDI,NasdaqSC,
BFOCX,BERSHIRE FOCUS FU,NasdaqSC,
BFONX,BIONDO FOCUS FUND,NasdaqSC,
BFPXX,BLACKROCK LIQUIDI,NasdaqSC,
BFRAX,BLACKROCK FUNDS I,NasdaqSC,
BFRCX,BLACKROCK FUNDS I,NasdaqSC,
BFRIX,BLACKROCK FUNDS I,NasdaqSC,
BFRPX,BLACKROCK FDS II,NasdaqSC,
BFRXX,BLACKROCK LIQUIDI,NasdaqSC,
BFTHX,BARON FIFTH AVENU,NasdaqSC,
BFTIX,BARON FIFTH AVENU,NasdaqSC,
BFTXX,BLACKROCK LIQUIDI,NasdaqSC,
BFWFX,CAPITAL WORLD BON,NasdaqSC,
BGBRX,BLACKROCK US GOVE,NasdaqSC,
BGCAX,BLACKROCK GLOBAL ,NasdaqSC,
BGCCX,BLACKROCK GLOBAL ,NasdaqSC,
BGCIX,BLACKROCK GLOBAL ,NasdaqSC,
BGCXX,NORTHERN INSTI FD,NasdaqSC,
BGDXX,NORTHERN INSTI FD,NasdaqSC,
BGEIX,AMERICAN CENTURY ,NasdaqSC,
BGFAX,UBS GLOBAL FRONTI,NasdaqSC,
BGFCX,UBS GLOBAL FRONTI,NasdaqSC,
BGFIX,WM. BLAIR GROWTH ,NasdaqSC,
BGFYX,UBS GLOBAL FRONTI,NasdaqSC,
BGGIX,WMBLAIR GLOBAL FU,NasdaqSC,
BGISX,STERLING CAPITAL ,NasdaqSC,
BGIXX,BLACKROCK CASH FD,NasdaqSC,
BGLXX,BLACKROCK CASH FD,NasdaqSC,
BGNAX,AMERICAN CENTURY ,NasdaqSC,
BGNCX,AMERICAN CENTURY ,NasdaqSC,
BGNIX,BLACKROCK GNMA PO,NasdaqSC,
BGNMX,AMERICAN CENTURY ,NasdaqSC,
BGORX,BLACKROCK GLOBAL ,NasdaqSC,
BGPAX,BLACKROCK GNMA PO,NasdaqSC,
BGPBX,BLACKROCK GNMA PO,NasdaqSC,
BGPCX,BLACKROCK GNMA PO,NasdaqSC,
BGPSX,BLACKROCK GNMA PO,NasdaqSC,
BGREX,INVESCO GLOBAL RE,NasdaqSC,
BGRFX,BARON GROWTH FUND,NasdaqSC,
BGRIX,BARON GROWTH FUND,NasdaqSC,
BGRWX,BARRETT GROWTH FU,NasdaqSC,
BGSAX,BLACKROCK SCIENCE,NasdaqSC,
BGSBX,BLACKROCK SCIENCE,NasdaqSC,
BGSCX,BLACKROCK SCIENCE,NasdaqSC,
BGSIX,BLACKROCK SCIENCE,NasdaqSC,
BGSRX,BLACKROCK SCIENCE,NasdaqSC,
BGSXX,NORTHERN INSTITUT,NasdaqSC,
BGTXX,BLACKROCK CASH FD,NasdaqSC,
BGVAX,STERLING CAPITAL ,NasdaqSC,
BGVEX,BRANDES INSTITUTI,NasdaqSC,
BGVIX,BRANDES INSTITUTI,NasdaqSC,
BGVSX,BRANDES INSTITUTI,NasdaqSC,
BHBFX,MADISON MOSAIC BA,NasdaqSC,
BHBHX,TEST FUND,NasdaqSC,
BHGIX,BAIRD LARGE CAP F,NasdaqSC,
BHGSX,BAIRD LARGE CAP F,NasdaqSC,
BHHHX,TEST FD BBHC,NasdaqSC,
BHIAX,BISHOP STREET HAW,NasdaqSC,
BHLXX,BLACKROCK MONEY M,NasdaqSC,
BHSRX,BLACKROCK HEALTH ,NasdaqSC,
BHTAX,BEECH HILL TOTAL ,NasdaqSC,
BHTCX,BEECH HILL TOTAL ,NasdaqSC,
BHYAX,BLACKROCK HIGH YI,NasdaqSC,
BHYBX,BLACKROCK HIGH YI,NasdaqSC,
BHYCX,BLACKROCK HIGH YI,NasdaqSC,
BHYDX,BLACKROCK HIGH YI,NasdaqSC,
BHYEX,BLACKROCK HIGH YI,NasdaqSC,
BHYIX,BLACKROCK HIGH YI,NasdaqSC,
BHYRX,BLACKROCK HIGH YI,NasdaqSC,
BHYSX,BLACKROCK HIGH YI,NasdaqSC,
BIAAX,BROWN ADVISORY SM,NasdaqSC,
BIACX,BROWN ADVISORY SM,NasdaqSC,
BIAFX,BROWN ADVISORY FL,NasdaqSC,
BIAGX,BROWN ADVISORY GR,NasdaqSC,
BIAIX,BROWN ADVISORY IN,NasdaqSC,
BIAMX,BROWN ADVISOR MAR,NasdaqSC,
BIAOX,BROWN ADVISORY OP,NasdaqSC,
BIAPX,BLACKROCK AGGRESS,NasdaqSC,
BIASX,BROWN ADVISORY SM,NasdaqSC,
BIATX,BROWN ADVISORY IN,NasdaqSC,
BIAUX,BROWN ADVISORY SM,NasdaqSC,
BIAVX,BROWN ADVISORY VA,NasdaqSC,
BIAXX,BLACKROCK  INSTI ,NasdaqSC,
BIBBX,BLACKROCK INTERNA,NasdaqSC,
BIBCX,BLACKROCK INTERNA,NasdaqSC,
BIBDX,BLACKROCK GLOBAL ,NasdaqSC,
BIBTX,STERLING CAPITALT,NasdaqSC,
BIBXX,BLACKROCK LIQUIDI,NasdaqSC,
BICAX,STERLING CAPITAL ,NasdaqSC,
BICBX,STERLING CAPITAL ,NasdaqSC,
BICCX,STERLING CAPITAL ,NasdaqSC,
BICHX,BLACKROCK FDS,NasdaqSC,
BICPX,BLACKROCK CONSERV,NasdaqSC,
BICRX,STERLING CAPITAL ,NasdaqSC,
BICSX,BLACKROCK COMMODI,NasdaqSC,
BICXX,DWS INSTITUTIONAL,NasdaqSC,
BIEDX,NORTHERN INSTI FD,NasdaqSC,
BIEEX,BRANDES INSTITUTI,NasdaqSC,
BIEIX,BENCHMARK INTERNA,NasdaqSC,
BIEMX,WILLIAM BLAIR EME,NasdaqSC,
BIEQX,STERLING CAPITAL ,NasdaqSC,
BIFIX,WM BLAIR FUNDS IN,NasdaqSC,
BIFRX,BLACKROCK INTERNA,NasdaqSC,
BIGAX,NORTHERN INSTI IN,NasdaqSC,
BIGBX,BLACKROCK US GOVE,NasdaqSC,
BIGCX,BLACKROCK US GOVE,NasdaqSC,
BIGDX,NORTHERN INSTI FD,NasdaqSC,
BIGEX,BLACKROCK US GOVE,NasdaqSC,
BIGFX,BARON INTERNATION,NasdaqSC,
BIGHX,BLACKROCK US GOVE,NasdaqSC,
BIGIX,WILLIAM BLAIR INT,NasdaqSC,
BIGLX,BLACKROCK US GOVE,NasdaqSC,
BIGPX,BLACKROCK GROWTH ,NasdaqSC,
BIGRX,AMERICAN CENTURY ,NasdaqSC,
BIHYX,UBS HIGH YIELD FU,NasdaqSC,
BIIAX,BLACKROCK INTERNA,NasdaqSC,
BIIBX,BLACKROCK INTERNA,NasdaqSC,
BIICX,BLACKROCK INCOME ,NasdaqSC,
BIIEX,BRANDES INSTITUTI,NasdaqSC,
BIINX,BLACKROCK INDIA F,NasdaqSC,
BIISX,BRANDES INSTITUTI,NasdaqSC,
BILPX,BLACKROCKLARGE CA,NasdaqSC,
BIMIX,BAIRD INTERMEDIAT,NasdaqSC,
BIMPX,BLACKROCK MODERAT,NasdaqSC,
BIMSX,BAIRD INTERMEDIAT,NasdaqSC,
BINIX,BARON INTERNATION,NasdaqSC,
BIOCX,BIONDO GROWTH FUN,NasdaqSC,
BIOIX,BARON OPPORTUNITY,NasdaqSC,
BIONX,BIONDO GROWTH FUN,NasdaqSC,
BIOPX,BARON OPPORTUNITY,NasdaqSC,
BIPBX,BLACKROCK LIFECYC,NasdaqSC,
BIPCX,BLACKROCK LIFECYC,NasdaqSC,
BIPDX,BLACKROCK LIFECYC,NasdaqSC,
BIPEX,BLACKROCK LIFECYC,NasdaqSC,
BIPGX,BLACKROCK LIFECYC,NasdaqSC,
BIPHX,BLACKROCK LIFECYC,NasdaqSC,
BIPIX,BIOTECHNOLOGY ULT,NasdaqSC,
BIPJX,BLACKROCK LIFECYC,NasdaqSC,
BIPKX,BLACKROCK LIFECYC,NasdaqSC,
BIPSX,PROFUNDS BIOTECHN,NasdaqSC,
BIQAX,STERLING CAPITAL ,NasdaqSC,
BIQBX,STERLING CAPITAL ,NasdaqSC,
BIQCX,STERLING CAPITAL ,NasdaqSC,
BIRMX,BIRMIWAL OASIS FU,NasdaqSC,
BIRXX,DWS INSTITUTIONAL,NasdaqSC,
BISCX,UBS U.S. SMALL CA,NasdaqSC,
BISIX,BLACKROCK INTL OP,NasdaqSC,
BISXX,BISHOP STREET GOV,NasdaqSC,
BITXX,BLACKROCK PROVIDE,NasdaqSC,
BIUCX,STERLING CAPITAL ,NasdaqSC,
BJBGX,ARTIO TOTAL RETUR,NasdaqSC,
BJBHX,ARTIO GLOBAL HIGH,NasdaqSC,
BJBIX,ARTIO INTERNATION,NasdaqSC,
BJGQX,ARTIO GLOBAL EQUI,NasdaqSC,
BKITX,STERLING CAPITAL ,NasdaqSC,
BKPIX,BANKS ULTRASECTOR,NasdaqSC,
BKPSX,BANKS ULTRASECTOR,NasdaqSC,
BKTAX,STERLING CAPITAL ,NasdaqSC,
BLADX,BLACKROCK LONG DU,NasdaqSC,
BLAFX,LORD ABBETT BALAN,NasdaqSC,
BLAQX,LORD ABBETT BALAN,NasdaqSC,
BLARX,LORD ABBETT BALAN,NasdaqSC,
BLAXX,BLACKROCK LIQUIDI,NasdaqSC,
BLBXX,BLACKROCK LIQUIDI,NasdaqSC,
BLCXX,BLACKROCK LIQUIDI,NasdaqSC,
BLDAX,BLACKROCK  LOW DU,NasdaqSC,
BLDBX,BLACKROCK LOW DUR,NasdaqSC,
BLDCX,BLACKROCK LOW DUR,NasdaqSC,
BLDFX,BLACKROCK LOW DUR,NasdaqSC,
BLDGX,BLACKROCK LOW DUR,NasdaqSC,
BLDIX,BLACKROCK LONG DU,NasdaqSC,
BLDPX,BLACKROCK LOW DUR,NasdaqSC,
BLDRX,BLACKROCK LONG DU,NasdaqSC,
BLFXX,BLACKROCK LIQUIDI,NasdaqSC,
BLIAX,INVESCO INCOME AL,NasdaqSC,
BLMXX,BLACKROCK LIQUIDI,NasdaqSC,
BLNXX,BLACKROCK LIQUIDI,NasdaqSC,
BLPIX,BULL PROFUND INVE,NasdaqSC,
BLPSX,BULL PROFUND SERV,NasdaqSC,
BLRXX,BLACKROCK LIQUIDI,NasdaqSC,
BLSAX,BLACKROCK EMERGIN,NasdaqSC,
BLSCX,BLACKROCK EMERGIN,NasdaqSC,
BLSIX,BLACKROCK EMERGIN,NasdaqSC,
BLSXX,BLACKROCK LIQUIDI,NasdaqSC,
BLUEX,BRANDYWINE BLUE F,NasdaqSC,
BLVIX,WILLIAM BLAIR LAR,NasdaqSC,
BLYXX,BLACKROCK LIQUIDI,NasdaqSC,
BMAAX,STERLING CAPITAL ,NasdaqSC,
BMAIX,STERLING CAPITAL ,NasdaqSC,
BMAXX,BLACKROCK LIQUIDI,NasdaqSC,
BMBIX,BAIRD INTERMEDIAT,NasdaqSC,
BMBSX,BAIRD INTERMEDIAT,NasdaqSC,
BMBXX,BLACKROCK LIQUIDI,NasdaqSC,
BMCAX,BLACKROCK MID CAP,NasdaqSC,
BMCCX,BLACKROCK MID CAP,NasdaqSC,
BMCGX,APEX MID CAP GROW,NasdaqSC,
BMCIX,BLACKROCK US OPPT,NasdaqSC,
BMCRX,BLACKROCK FUNDS,NasdaqSC,
BMCSX,BLACKROCK US OPPT,NasdaqSC,
BMCVX,BLACKROCK FDS,NasdaqSC,
BMCXX,BLACKROCK MONEY M,NasdaqSC,
BMDIX,BAIRD MIDCAP FD I,NasdaqSC,
BMDSX,BAIRD MIDCAP FD I,NasdaqSC,
BMEAX,BLACKROCK US OPPT,NasdaqSC,
BMECX,BLACKROCK US OPPT,NasdaqSC,
BMFIX,BURNHAM FINANCIAL,NasdaqSC,
BMFXX,BLACKROCK PROVIDE,NasdaqSC,
BMGAX,BLACKROCK MID CAP,NasdaqSC,
BMGBX,BLACKROCK MID CAP,NasdaqSC,
BMGCX,BLACKROCK MID CAP,NasdaqSC,
BMGEX,BECK,NasdaqSC,
BMGTX,STERLING CAPITAL ,NasdaqSC,
BMHXX,BLACKROCK MUNI MO,NasdaqSC,
BMLEX,MOUNT LUCAS US FO,NasdaqSC,
BMNAX,UBS MARKET NEUTRA,NasdaqSC,
BMNCX,UBS MARKET NEUTRA,NasdaqSC,
BMNYX,UBS MARKET NEUTRA,NasdaqSC,
BMOAX,BLACKROCK BOND IN,NasdaqSC,
BMOIX,BLACKROCK BOND IN,NasdaqSC,
BMPAX,MANAGED ACCOUNT S,NasdaqSC,
BMPCX,MANAGED ACCOUNT S,NasdaqSC,
BMPEX,BECK,NasdaqSC,
BMPIX,BASIC MATERIALS U,NasdaqSC,
BMPSX,BASIC MATERIALS U,NasdaqSC,
BMPXX,BLACKROCK LIQUIDI,NasdaqSC,
BMRRX,BLACKROCK MID-CAP,NasdaqSC,
BMRXX,BLACKROCK LIQUIDT,NasdaqSC,
BMSAX,BLACKROCK FUNDS I,NasdaqSC,
BMSCX,BLACKROCK FUNDS I,NasdaqSC,
BMSIX,BLACKROCK FUNDS I,NasdaqSC,
BMSXX,NORTHERN INSTI FD,NasdaqSC,
BNAAX,UBS DYNAMIC ALPHA,NasdaqSC,
BNABX,UBS DYNAMIC ALPHA,NasdaqSC,
BNACX,UBS DYNAMIC ALPHA,NasdaqSC,
BNAXX,STERLING CAPITAL ,NasdaqSC,
BNAYX,UBS DYNAMIC ALPHA,NasdaqSC,
BNBDX,UBS CORE PLUS BON,NasdaqSC,
BNBXX,BLACKROCK LIQUIDI,NasdaqSC,
BNCAX,STERLING CAPITAL ,NasdaqSC,
BNDBX,UBS GLOBAL BOND F,NasdaqSC,
BNDCX,UBS GLOBAL BOND F,NasdaqSC,
